Date, Open, High, Low, Close
03/12/20,7452.76,7808.31,7255.61,7263.65
03/11/20,8166.26,8224.73,7900.99,8006.12
03/10/20,8213.97,8376.44,7942.13,8372.27
03/09/20,7912.14,8241.77,7912.15,7948.03
03/06/20,8395.95,8571.88,8319.91,8530.34
03/05/20,8713.19,8864.19,8613.91,8671.66
03/04/20,8745.64,8952.11,8669.76,8949.28
03/03/20,8892.68,9000.46,8516.59,8594.49
03/02/20,8569.91,8879.39,8446.50,8877.98
02/28/20,8133.85,8490.47,8133.85,8461.83
02/27/20,8632.54,8786.68,8430.53,8436.67
02/26/20,8883.01,9032.88,8813.92,8873.76
02/25/20,9167.33,9183.78,8807.10,8834.87
02/24/20,9055.30,9194.91,9028.88,9079.63
02/21/20,9582.54,9594.00,9406.38,9446.69
02/20/20,9696.66,9714.23,9513.23,9627.83
02/19/20,9683.94,9736.57,9676.07,9718.73
02/18/20,9567.27,9647.72,9567.27,9629.80
02/14/20,9613.88,9634.75,9583.08,9623.58
02/13/20,9540.67,9636.41,9532.74,9595.70
02/12/20,9569.82,9615.91,9552.03,9613.20
02/11/20,9567.82,9600.05,9493.63,9517.86
02/10/20,9373.20,9517.74,9373.19,9516.84
02/07/20,9397.76,9453.24,9376.91,9401.10
02/06/20,9395.69,9448.72,9357.86,9445.92
02/05/20,9441.34,9442.75,9311.88,9367.48
02/04/20,9256.94,9352.96,9224.86,9334.06
02/03/20,9033.52,9148.50,9031.07,9126.23
01/31/20,9169.91,9170.22,8961.59,8991.51
01/30/20,9038.92,9140.69,9019.72,9136.09
01/29/20,9141.52,9153.08,9067.28,9101.61
01/28/20,9013.23,9111.32,8994.28,9090.93
01/27/20,8913.16,9001.44,8910.97,8952.18
01/24/20,9266.35,9272.37,9101.44,9141.47
01/23/20,9186.14,9221.13,9145.23,9216.98
01/22/20,9212.35,9242.48,9179.27,9188.57
01/21/20,9145.64,9187.42,9141.78,9166.63
01/17/20,9159.48,9176.47,9118.98,9173.73
01/16/20,9088.08,9126.07,9066.31,9125.00
01/15/20,9039.31,9078.87,9008.95,9035.67
01/14/20,9068.02,9080.16,9020.92,9033.42
01/13/20,9007.94,9071.53,8991.35,9070.65
01/10/20,9021.88,9024.87,8951.83,8966.64
01/09/20,8990.04,9004.56,8938.53,8989.63
01/08/20,8845.45,8953.55,8834.94,8912.37
01/07/20,8857.14,8872.47,8821.68,8846.45
01/06/20,8713.89,8849.98,8713.89,8848.52
01/03/20,8755.17,8843.65,8755.16,8793.90
01/02/20,8802.22,8873.63,8786.90,8872.22
12/31/19,8681.33,8735.43,8674.38,8733.07
12/30/19,8766.39,8768.30,8671.92,8709.73
12/27/19,8805.86,8811.10,8749.86,8770.98
12/24/19,8705.30,8708.22,8684.12,8699.51
12/23/19,8703.06,8710.90,8690.15,8696.01
12/20/19,8666.57,8687.66,8656.48,8678.49
12/19/19,8592.68,8642.74,8592.68,8641.29
12/18/19,8587.20,8608.10,8578.56,8580.62
12/17/19,8586.33,8592.45,8564.15,8575.70
12/16/19,8544.26,8584.78,8542.42,8570.33
12/13/19,8461.42,8517.52,8441.88,8487.71
12/12/19,8391.92,8493.11,8380.09,8466.89
12/11/19,8371.65,8408.08,8361.37,8402.61
12/10/19,8364.55,8392.89,8339.37,8354.29
12/09/19,8388.75,8425.77,8359.87,8362.74
12/06/19,8370.23,8405.85,8365.25,8397.37
12/05/19,8321.19,8321.19,8272.83,8308.40
12/04/19,8291.86,8316.46,8285.88,8296.53
12/03/19,8201.63,8258.41,8167.35,8254.74
12/02/19,8409.87,8409.87,8274.60,8309.26
11/29/19,8422.02,8435.96,8402.13,8403.68
11/27/19,8407.23,8445.61,8399.63,8444.71
11/26/19,8374.26,8398.04,8364.11,8385.75
11/25/19,8309.55,8372.82,8309.55,8371.93
11/22/19,8287.25,8292.11,8229.49,8272.05
11/21/19,8273.95,8282.33,8242.22,8265.62
11/20/19,8315.55,8339.27,8226.25,8283.75
11/19/19,8357.43,8357.80,8308.27,8338.74
11/18/19,8303.22,8340.41,8274.68,8328.48
11/15/19,8303.84,8315.90,8284.20,8315.52
11/14/19,8238.85,8264.94,8212.59,8257.83
11/13/19,8235.68,8274.61,8233.38,8259.81
11/12/19,8249.62,8293.18,8238.33,8263.79
11/11/19,8212.37,8245.89,8202.36,8241.91
11/08/19,8208.37,8256.29,8186.31,8255.89
11/07/19,8237.68,8271.82,8198.91,8219.65
11/06/19,8204.34,8204.34,8157.36,8196.03
11/05/19,8225.34,8229.09,8191.05,8210.18
11/04/19,8218.93,8228.32,8197.32,8210.66
11/01/19,8121.95,8161.98,8111.73,8161.17
10/31/19,8100.62,8110.44,8041.66,8083.83
10/30/19,8056.90,8096.32,8017.92,8083.11
10/29/19,8101.55,8108.60,8045.65,8047.51
10/28/19,8071.39,8119.73,8070.90,8110.67
10/25/19,7926.60,8033.29,7926.60,8029.22
10/24/19,7956.23,7969.66,7912.72,7966.72
10/23/19,7858.48,7890.21,7845.09,7889.47
10/22/19,7968.25,7977.01,7871.98,7874.62
10/21/19,7911.58,7941.48,7887.74,7940.33
10/18/19,7938.30,7946.81,7829.75,7868.49
10/17/19,7976.64,7981.14,7914.94,7942.14
10/16/19,7911.99,7941.77,7898.32,7920.21
10/15/19,7867.96,7960.14,7863.65,7942.85
10/14/19,7834.74,7865.67,7827.16,7842.33
10/11/19,7835.93,7904.05,7831.10,7843.87
10/10/19,7688.42,7772.68,7682.61,7740.36
10/09/19,7678.66,7717.94,7655.48,7690.53
10/08/19,7671.38,7707.17,7603.76,7604.27
10/07/19,7725.68,7784.79,7712.68,7725.13
10/04/19,7677.32,7759.36,7670.91,7754.10
10/03/19,7557.19,7640.43,7463.57,7638.39
10/02/19,7627.59,7631.34,7513.69,7550.79
10/01/19,7782.82,7821.72,7675.42,7684.14
09/30/19,7705.97,7761.84,7693.49,7749.45
09/27/19,7786.03,7790.81,7626.82,7681.58
09/26/19,7794.28,7798.12,7718.69,7771.99
09/25/19,7706.50,7822.43,7647.63,7803.54
09/24/19,7855.97,7873.25,7684.80,7710.04
09/23/19,7815.23,7842.98,7790.28,7818.61
09/20/19,7901.46,7920.53,7794.27,7823.55
09/19/19,7904.40,7950.21,7888.31,7901.79
09/18/19,7877.58,7891.17,7791.58,7888.56
09/17/19,7849.88,7891.21,7840.99,7888.79
09/16/19,7833.73,7868.73,7831.76,7852.41
09/13/19,7903.73,7923.41,7879.59,7892.95
09/12/19,7931.97,7975.32,7907.33,7917.34
09/11/19,7820.71,7888.34,7812.07,7887.58
09/10/19,7793.27,7817.58,7743.61,7814.74
09/09/19,7876.40,7877.41,7795.86,7832.40
09/06/19,7868.87,7874.99,7835.89,7852.54
09/05/19,7803.45,7879.97,7803.45,7862.54
09/04/19,7683.78,7724.91,7663.64,7719.25
09/03/19,7634.03,7670.17,7584.82,7609.51
08/30/19,7743.23,7747.08,7642.90,7691.00
08/29/19,7678.69,7723.94,7654.31,7702.31
08/28/19,7536.70,7598.15,7500.22,7587.90
08/27/19,7630.46,7640.68,7531.97,7566.03
08/26/19,7540.69,7577.77,7506.17,7575.02
08/23/19,7658.48,7722.43,7442.93,7464.99
08/22/19,7750.98,7764.79,7649.28,7707.43
08/21/19,7731.75,7754.66,7706.57,7733.22
08/20/19,7708.31,7731.31,7664.21,7664.47
08/19/19,7715.41,7740.74,7688.09,7719.32
08/16/19,7548.90,7622.73,7548.90,7604.11
08/15/19,7503.14,7523.50,7429.36,7484.89
08/14/19,7594.64,7621.70,7480.58,7490.13
08/13/19,7553.43,7778.34,7553.33,7728.15
08/12/19,7597.19,7623.43,7528.95,7561.68
08/09/19,7684.56,7709.50,7591.14,7646.27
08/08/19,7608.03,7726.46,7576.82,7724.83
08/07/19,7436.14,7569.90,7386.39,7551.90
08/06/19,7492.02,7541.74,7432.31,7521.32
08/05/19,7510.02,7528.90,7356.27,7415.69
08/02/19,7740.91,7755.09,7645.18,7692.80
08/01/19,7866.60,8000.94,7769.02,7801.15
07/31/19,7972.76,7979.20,7774.93,7848.78
07/30/19,7927.56,7983.11,7923.44,7952.47
07/29/19,8010.05,8010.05,7939.98,7989.08
07/26/19,7992.13,8027.18,7986.72,8016.95
07/25/19,7979.14,7983.96,7921.22,7929.87
07/24/19,7928.78,8010.83,7926.98,8010.60
07/23/19,7946.05,7955.09,7895.05,7954.56
07/22/19,7862.38,7918.47,7862.27,7905.12
07/19/19,7944.86,7950.23,7832.40,7834.90
07/18/19,7850.12,7912.33,7827.49,7904.13
07/17/19,7927.91,7941.10,7887.98,7888.76
07/16/19,7958.44,7965.76,7904.94,7927.08
07/15/19,7961.07,7969.79,7940.45,7966.93
07/12/19,7908.58,7944.07,7900.39,7943.24
07/11/19,7918.65,7934.60,7873.16,7896.78
07/10/19,7869.73,7923.93,7858.68,7903.40
07/09/19,7748.29,7833.93,7748.23,7826.86
07/08/19,7790.46,7792.20,7756.11,7785.79
07/05/19,7806.07,7854.71,7774.59,7841.30
07/03/19,7819.06,7857.69,7811.29,7857.69
07/02/19,7763.03,7800.47,7746.01,7799.82
07/01/19,7816.56,7820.81,7735.67,7768.14
06/28/19,7674.52,7682.26,7639.44,7671.07
06/27/19,7656.68,7672.98,7636.72,7657.05
06/26/19,7642.92,7688.64,7616.91,7627.05
06/25/19,7720.91,7723.04,7584.16,7591.54
06/24/19,7737.01,7746.68,7720.78,7723.02
06/21/19,7719.42,7772.53,7708.25,7728.78
06/20/19,7770.17,7770.61,7681.43,7738.05
06/19/19,7652.52,7681.56,7606.28,7667.74
06/18/19,7606.61,7689.08,7595.59,7635.40
06/17/19,7500.28,7546.99,7492.17,7526.52
06/14/19,7476.47,7500.74,7454.87,7479.11
06/13/19,7500.85,7530.91,7487.09,7510.68
06/12/19,7493.55,7507.52,7459.20,7472.29
06/11/19,7584.75,7595.57,7489.99,7513.85
06/10/19,7472.60,7573.00,7468.16,7501.93
06/07/19,7315.33,7445.99,7309.00,7417.29
06/06/19,7229.86,7293.22,7201.59,7275.93
06/05/19,7230.81,7235.23,7146.43,7220.90
06/04/19,7056.18,7169.79,7023.09,7166.75
06/03/19,7110.34,7126.43,6936.68,6978.02
05/31/19,7148.71,7183.23,7125.97,7127.96
05/30/19,7234.83,7262.77,7204.42,7245.40
05/29/19,7222.55,7254.19,7176.67,7216.86
05/28/19,7321.27,7362.29,7274.69,7278.38
05/24/19,7353.97,7371.30,7294.10,7300.96
05/23/19,7331.67,7337.47,7261.46,7307.93
05/22/19,7413.84,7458.11,7410.72,7420.66
05/21/19,7442.31,7472.71,7417.07,7451.02
05/20/19,7391.73,7424.59,7351.92,7376.70
05/17/19,7513.15,7605.67,7496.92,7503.68
05/16/19,7509.90,7627.03,7502.76,7580.14
05/15/19,7354.82,7524.22,7353.90,7503.25
05/14/19,7366.64,7449.02,7337.94,7401.88
05/13/19,7385.55,7433.92,7303.65,7324.13
05/10/19,7556.04,7623.01,7426.75,7586.53
05/09/19,7525.81,7605.03,7472.71,7582.75
05/08/19,7623.32,7678.82,7593.75,7617.55
05/07/19,7713.49,7743.06,7572.61,7640.15
05/06/19,7662.92,7804.54,7662.93,7794.09
05/03/19,7784.29,7847.52,7772.44,7845.73
05/02/19,7751.64,7791.51,7672.54,7724.06
05/01/19,7828.14,7851.03,7749.74,7751.85
04/30/19,7769.30,7792.32,7726.07,7781.46
04/29/19,7825.64,7851.85,7812.97,7839.04
04/26/19,7791.15,7826.89,7742.60,7826.68
04/25/19,7850.71,7851.97,7778.23,7816.92
04/24/19,7813.02,7827.05,7783.59,7784.41
04/23/19,7724.17,7819.34,7719.09,7810.71
04/22/19,7658.37,7715.32,7653.89,7713.49
04/18/19,7688.93,7694.18,7647.40,7689.72
04/17/19,7705.32,7715.07,7659.85,7680.72
04/16/19,7651.19,7670.40,7631.64,7654.73
04/15/19,7630.60,7636.81,7578.54,7629.12
04/12/19,7624.15,7630.52,7596.57,7628.15
04/11/19,7621.40,7621.40,7580.71,7594.89
04/10/19,7581.39,7613.41,7573.28,7611.49
04/09/19,7571.88,7596.75,7555.63,7568.49
04/08/19,7565.06,7602.08,7536.42,7599.74
04/05/19,7564.27,7581.90,7554.91,7578.84
04/04/19,7542.16,7571.13,7496.30,7540.57
04/03/19,7538.17,7589.69,7520.40,7544.97
04/02/19,7473.51,7507.06,7461.51,7499.64
04/01/19,7450.81,7481.84,7422.43,7478.42
03/29/19,7377.77,7381.69,7333.17,7378.77
03/28/19,7325.06,7346.04,7277.69,7320.47
03/27/19,7364.47,7376.99,7252.06,7308.19
03/26/19,7378.23,7417.26,7314.38,7351.15
03/25/19,7299.93,7342.51,7265.28,7316.96
03/22/19,7458.44,7482.35,7323.52,7326.06
03/21/19,7356.94,7505.41,7356.94,7493.27
03/20/19,7348.99,7422.75,7318.42,7380.75
03/19/19,7357.58,7390.28,7321.93,7349.28
03/18/19,7311.63,7348.69,7293.85,7326.28
03/15/19,7274.14,7331.30,7265.64,7306.99
03/14/19,7257.31,7267.94,7240.96,7243.01
03/13/19,7231.05,7292.86,7229.88,7256.98
03/12/19,7176.23,7219.41,7166.94,7201.28
03/11/19,7050.05,7166.93,7049.56,7164.02
03/08/19,6940.90,7018.92,6940.72,7015.69
03/07/19,7089.63,7097.91,7001.81,7026.88
03/06/19,7156.24,7162.24,7104.55,7112.47
03/05/19,7156.66,7178.31,7120.69,7156.79
03/04/19,7193.88,7205.94,7073.41,7150.83
03/01/19,7152.08,7159.96,7101.07,7151.57
02/28/19,7093.20,7125.92,7081.92,7097.53
02/27/19,7095.75,7125.78,7045.41,7117.00
02/26/19,7098.97,7144.65,7087.15,7123.22
02/25/19,7144.34,7161.73,7111.78,7115.43
02/22/19,7055.20,7094.29,7050.01,7090.63
02/21/19,7047.08,7063.07,7001.80,7035.16
02/20/19,7070.23,7096.15,7027.37,7062.34
02/19/19,7033.37,7089.10,7032.78,7066.61
02/15/19,7066.38,7073.99,7022.30,7055.18
02/14/19,6986.51,7047.88,6969.69,7022.42
02/13/19,7038.32,7062.58,7009.73,7015.88
02/12/19,6960.55,7021.76,6948.33,7014.67
02/11/19,6941.26,6958.33,6893.80,6909.18
02/08/19,6843.33,6914.56,6836.70,6913.13
02/07/19,6934.33,6954.77,6854.35,6904.98
02/06/19,7023.89,7034.94,6969.83,6997.62
02/05/19,6969.37,7029.77,6967.94,7023.52
02/04/19,6876.56,6960.97,6872.60,6959.96
02/01/19,6872.73,6921.95,6857.31,6875.52
01/31/19,6840.93,6936.34,6837.91,6906.84
01/30/19,6708.56,6826.92,6688.33,6807.91
01/29/19,6695.71,6701.47,6613.42,6632.79
01/28/19,6691.84,6697.53,6644.31,6697.09
01/25/19,6755.67,6800.97,6733.32,6787.37
01/24/19,6680.34,6710.73,6656.52,6702.55
01/23/19,6689.08,6712.86,6584.50,6658.76
01/22/19,6736.65,6738.57,6603.56,6646.81
01/18/19,6771.52,6816.23,6727.94,6784.61
01/17/19,6646.19,6747.28,6637.10,6718.45
01/16/19,6677.38,6720.41,6665.05,6668.56
01/15/19,6571.15,6674.53,6567.32,6669.64
01/14/19,6536.37,6566.87,6512.64,6541.04
01/11/19,6579.89,6604.56,6562.04,6601.40
01/10/19,6551.05,6625.11,6517.54,6620.94
01/09/19,6576.54,6631.06,6549.44,6600.69
01/08/19,6555.91,6574.73,6457.00,6551.85
01/07/19,6434.55,6521.44,6412.98,6488.25
01/04/19,6250.05,6445.19,6234.59,6422.67
01/03/19,6274.76,6292.68,6139.40,6147.13
01/02/19,6198.68,6394.73,6198.68,6360.87
12/31/18,6354.85,6365.39,6273.93,6329.96
12/28/18,6326.62,6388.36,6233.69,6285.27
12/27/18,6168.60,6291.99,6043.44,6288.30
12/26/18,5969.07,6263.82,5921.86,6262.77
12/24/18,5994.08,6075.17,5895.12,5899.35
12/21/18,6293.05,6308.31,6013.98,6046.56
12/20/18,6312.72,6380.97,6161.85,6243.19
12/19/18,6480.31,6575.39,6284.72,6342.97
12/18/18,6503.12,6551.04,6434.60,6491.52
12/17/18,6570.99,6621.63,6399.55,6448.39
12/14/18,6679.91,6710.41,6585.31,6594.96
12/13/18,6805.70,6833.78,6724.04,6767.97
12/12/18,6800.55,6867.66,6761.78,6763.96
12/11/18,6782.41,6788.47,6650.83,6704.24
12/10/18,6603.36,6710.40,6534.33,6682.74
12/07/18,6806.63,6849.38,6594.54,6613.27
12/06/18,6652.13,6840.50,6630.82,6838.85
12/04/18,7026.81,7045.68,6785.85,6795.21
12/03/18,7106.84,7107.00,7013.19,7062.13
11/30/18,6902.24,6951.13,6872.29,6949.01
11/29/18,6890.84,6938.02,6839.45,6892.40
11/28/18,6756.13,6914.79,6713.29,6913.33
11/27/18,6639.39,6715.41,6609.08,6701.04
11/26/18,6616.79,6679.91,6590.89,6678.34
11/23/18,6525.02,6591.56,6524.55,6527.35
11/21/18,6608.12,6639.37,6566.31,6575.66
11/20/18,6475.68,6614.01,6442.36,6526.96
11/19/18,6832.25,6841.44,6623.37,6642.92
11/16/18,6823.03,6898.13,6797.43,6867.02
11/15/18,6750.63,6908.82,6702.42,6890.45
11/14/18,6896.19,6916.09,6736.18,6769.87
11/13/18,6858.59,6951.44,6811.68,6830.91
11/12/18,6990.37,6998.80,6819.38,6829.10
11/09/18,7095.45,7104.39,6982.89,7039.15
11/08/18,7176.19,7192.32,7125.14,7158.59
11/07/18,7068.50,7205.97,7057.71,7203.13
11/06/18,6939.13,7024.78,6928.00,6988.85
11/05/18,6946.15,6952.93,6859.80,6937.09
11/02/18,7042.30,7085.27,6909.07,6965.29
11/01/18,6980.79,7071.84,6932.21,7069.17
10/31/18,6933.11,7030.51,6924.09,6967.10
10/30/18,6673.84,6816.27,6652.53,6810.12
10/29/18,6954.69,6973.19,6574.75,6713.90
10/26/18,6804.69,6976.94,6743.77,6852.40
10/25/18,6891.27,7063.93,6866.75,7016.39
10/24/18,7101.85,7117.34,6777.47,6789.15
10/23/18,7002.69,7149.13,6933.56,7118.67
10/22/18,7146.03,7193.72,7088.90,7141.21
10/19/18,7169.45,7227.96,7080.73,7107.23
10/18/18,7250.93,7251.54,7081.89,7116.09
10/17/18,7310.00,7311.85,7205.76,7278.63
10/16/18,7141.67,7291.26,7133.29,7276.43
10/15/18,7129.31,7144.16,7047.47,7068.67
10/12/18,7150.21,7179.03,7019.90,7157.21
10/11/18,7013.48,7120.09,6892.90,6964.03
10/10/18,7319.81,7329.24,7042.06,7044.50
10/09/18,7352.44,7430.36,7339.86,7371.62
10/08/18,7356.54,7415.54,7267.02,7352.82
10/05/18,7482.04,7510.45,7327.44,7399.01
10/04/18,7603.01,7608.24,7436.26,7490.00
10/03/18,7663.09,7676.90,7625.60,7637.43
10/02/18,7632.37,7685.36,7610.25,7628.28
10/01/18,7673.00,7700.56,7627.47,7645.45
09/28/18,7612.65,7649.30,7598.69,7627.65
09/27/18,7600.35,7657.80,7596.96,7629.57
09/26/18,7563.96,7637.62,7553.26,7563.09
09/25/18,7552.02,7568.17,7525.19,7563.19
09/24/18,7477.45,7554.95,7447.23,7548.75
09/21/18,7587.39,7603.85,7522.12,7531.07
09/20/18,7534.02,7582.43,7523.87,7569.03
09/19/18,7498.24,7513.34,7441.56,7490.32
09/18/18,7440.86,7531.20,7436.53,7494.40
09/17/18,7522.59,7533.92,7427.78,7434.73
09/14/18,7575.38,7581.30,7515.04,7545.50
09/13/18,7535.23,7578.77,7531.66,7561.69
09/12/18,7493.38,7501.24,7422.91,7488.06
09/11/18,7415.09,7519.45,7401.72,7507.87
09/10/18,7466.76,7473.75,7410.74,7447.68
09/07/18,7402.19,7489.40,7400.99,7430.26
09/06/18,7527.22,7532.31,7405.32,7453.17
09/05/18,7600.95,7607.18,7498.38,7523.26
09/04/18,7629.34,7643.45,7581.35,7622.32
08/31/18,7634.44,7676.46,7628.54,7654.55
08/30/18,7645.11,7691.10,7619.73,7642.67
08/29/18,7585.13,7661.95,7583.52,7660.18
08/28/18,7580.85,7588.72,7556.72,7570.25
08/27/18,7527.37,7560.76,7512.02,7559.13
08/24/18,7443.72,7489.53,7442.99,7485.40
08/23/18,7420.31,7465.87,7405.40,7413.84
08/22/18,7379.84,7434.48,7374.69,7424.60
08/21/18,7393.46,7441.42,7388.38,7397.23
08/20/18,7393.57,7395.75,7343.47,7371.42
08/17/18,7352.63,7394.94,7312.65,7377.54
08/16/18,7409.61,7422.83,7361.88,7374.29
08/15/18,7385.67,7409.48,7308.52,7354.66
08/14/18,7430.45,7455.42,7390.00,7447.17
08/13/18,7420.18,7468.82,7398.53,7401.17
08/10/18,7409.05,7436.69,7382.83,7408.30
08/09/18,7467.51,7498.37,7458.57,7466.96
08/08/18,7454.42,7486.22,7435.77,7469.54
08/07/18,7459.32,7478.96,7443.88,7462.65
08/06/18,7390.81,7439.55,7381.58,7438.99
08/03/18,7389.36,7395.49,7356.34,7395.49
08/02/18,7221.35,7380.56,7221.35,7372.15
08/01/18,7269.20,7294.80,7234.65,7272.89
07/31/18,7219.67,7272.96,7179.41,7231.98
07/30/18,7292.72,7299.07,7158.78,7193.10
07/27/18,7443.24,7443.24,7255.32,7296.78
07/26/18,7404.56,7430.11,7385.72,7400.75
07/25/18,7406.10,7511.39,7405.64,7508.59
07/24/18,7455.51,7475.99,7375.74,7406.25
07/23/18,7335.42,7376.82,7301.34,7371.78
07/20/18,7379.13,7398.59,7343.37,7350.23
07/19/18,7364.66,7388.99,7344.33,7352.36
07/18/18,7407.25,7411.25,7368.36,7390.13
07/17/18,7291.48,7418.43,7288.30,7403.89
07/16/18,7381.03,7390.64,7346.34,7357.90
07/13/18,7372.28,7387.74,7348.96,7375.82
07/12/18,7276.38,7368.72,7274.16,7366.25
07/11/18,7221.66,7271.12,7220.23,7243.98
07/10/18,7287.05,7297.79,7257.48,7282.60
07/09/18,7251.18,7277.57,7221.32,7276.00
07/06/18,7114.17,7217.00,7106.10,7207.33
07/05/18,7064.00,7105.54,7025.25,7101.05
07/03/18,7121.71,7122.45,7009.51,7014.55
07/02/18,6979.54,7099.27,6969.16,7097.82
06/29/18,7071.49,7101.82,7031.40,7040.80
06/28/18,6963.37,7055.25,6950.23,7031.60
06/27/18,7096.60,7128.77,6968.30,6969.67
06/26/18,7061.23,7108.44,7040.06,7068.20
06/25/18,7131.05,7144.28,6976.97,7038.17
06/22/18,7239.72,7239.75,7177.46,7197.51
06/21/18,7304.05,7308.26,7203.93,7217.49
06/20/18,7264.85,7309.99,7256.87,7280.70
06/19/18,7158.80,7229.98,7138.02,7228.04
06/18/18,7201.18,7256.43,7186.16,7251.41
06/15/18,7245.16,7268.84,7220.97,7255.76
06/14/18,7233.70,7291.31,7233.70,7279.59
06/13/18,7219.58,7261.17,7193.02,7205.26
06/12/18,7181.67,7214.49,7173.76,7209.18
06/11/18,7149.65,7187.45,7146.09,7168.48
06/08/18,7121.76,7161.92,7100.73,7152.62
06/07/18,7212.43,7212.43,7115.85,7152.83
06/06/18,7180.24,7212.45,7140.91,7210.08
06/05/18,7162.41,7179.82,7137.13,7166.75
06/04/18,7099.50,7146.77,7099.09,7143.57
06/01/18,7010.08,7084.84,7008.02,7083.93
05/31/18,6969.93,7016.42,6956.00,6967.73
05/30/18,6955.59,6987.63,6938.02,6976.37
05/29/18,6928.49,6964.65,6887.13,6926.54
05/25/18,6951.47,6982.52,6941.85,6960.92
05/24/18,6951.52,6963.68,6882.57,6949.70
05/23/18,6847.27,6954.70,6846.94,6953.63
05/22/18,6934.70,6947.43,6883.75,6893.62
05/21/18,6920.32,6948.27,6876.35,6905.53
05/18/18,6876.65,6897.91,6857.58,6866.25
05/17/18,6905.75,6952.98,6869.39,6901.63
05/16/18,6892.89,6944.54,6891.65,6929.97
05/15/18,6909.32,6912.04,6852.73,6888.54
05/14/18,6977.35,7008.26,6954.65,6964.37
05/11/18,6948.87,6969.30,6923.61,6952.56
05/10/18,6909.18,6966.93,6906.77,6963.55
05/09/18,6830.55,6895.93,6807.40,6893.21
05/08/18,6813.91,6830.87,6770.30,6815.48
05/07/18,6803.45,6846.46,6796.06,6821.87
05/04/18,6618.70,6783.35,6612.39,6769.12
05/03/18,6608.70,6667.29,6539.86,6643.48
05/02/18,6694.52,6715.97,6637.96,6644.48
05/01/18,6592.93,6685.41,6578.25,6681.96
04/30/18,6669.44,6712.50,6593.60,6605.57
04/27/18,6748.59,6750.78,6619.26,6656.35
04/26/18,6606.61,6673.65,6579.12,6649.65
04/25/18,6514.32,6540.77,6426.57,6513.94
04/24/18,6680.88,6688.89,6464.74,6509.05
04/23/18,6699.16,6721.65,6613.56,6648.80
04/20/18,6754.68,6757.68,6642.84,6667.75
04/19/18,6793.07,6815.04,6749.07,6774.89
04/18/18,6824.59,6856.96,6788.32,6833.21
04/17/18,6738.65,6834.31,6729.79,6816.37
04/16/18,6675.92,6699.76,6633.08,6675.18
04/13/18,6696.02,6703.31,6598.34,6628.34
04/12/18,6627.32,6682.69,6618.81,6656.26
04/11/18,6578.84,6650.29,6574.88,6583.44
04/10/18,6585.52,6639.97,6534.89,6615.87
04/09/18,6488.48,6604.26,6466.04,6472.34
04/06/18,6514.48,6587.36,6402.03,6433.21
04/05/18,6619.22,6632.21,6550.28,6594.84
04/04/18,6326.54,6578.56,6326.54,6560.06
04/03/18,6448.05,6485.27,6343.90,6458.83
04/02/18,6528.23,6560.96,6322.60,6390.84
03/29/18,6493.51,6640.76,6435.68,6581.13
03/28/18,6488.02,6559.88,6410.04,6460.81
03/27/18,6791.39,6793.50,6479.56,6529.84
03/26/18,6644.40,6760.66,6538.79,6753.83
03/23/18,6683.19,6708.58,6507.84,6508.09
03/22/18,6763.94,6809.94,6679.35,6682.26
03/21/18,6863.29,6930.69,6828.88,6853.45
03/20/18,6871.09,6902.23,6845.84,6885.92
03/19/18,6945.97,6949.02,6806.16,6864.88
03/16/18,7058.12,7061.67,7011.69,7019.95
03/15/18,7050.66,7075.55,7010.01,7030.97
03/14/18,7077.85,7084.07,7012.57,7040.98
03/13/18,7172.25,7186.09,7025.82,7046.51
03/12/18,7122.47,7156.25,7108.04,7131.12
03/09/18,7014.84,7101.31,7007.30,7101.18
03/08/18,6955.85,6971.00,6931.35,6966.43
03/07/18,6855.57,6935.48,6850.91,6929.39
03/06/18,6919.79,6937.03,6872.06,6913.02
03/05/18,6777.63,6901.63,6753.83,6881.28
03/02/18,6661.91,6820.37,6645.03,6811.04
03/01/18,6862.94,6892.38,6687.43,6750.54
02/28/18,6945.20,6964.16,6854.42,6854.42
02/27/18,6984.83,7003.14,6900.35,6900.35
02/26/18,6933.82,6989.36,6927.46,6989.10
02/23/18,6816.43,6897.53,6789.02,6896.60
02/22/18,6793.08,6826.00,6744.06,6761.85
02/21/18,6808.60,6879.47,6759.22,6759.26
02/20/18,6742.15,6838.00,6740.48,6779.69
02/16/18,6778.28,6840.60,6758.51,6770.66
02/15/18,6734.34,6795.92,6665.92,6794.92
02/14/18,6523.26,6684.15,6520.39,6675.03
02/13/18,6482.77,6567.62,6478.41,6553.86
02/12/18,6477.04,6565.28,6424.30,6523.85
02/09/18,6395.16,6453.43,6164.43,6412.68
02/08/18,6595.81,6606.05,6304.18,6306.10
02/07/18,6632.98,6716.25,6581.38,6582.02
02/06/18,6378.60,6673.41,6370.48,6665.98
02/05/18,6687.47,6807.97,6495.39,6495.92
02/02/18,6866.38,6889.07,6756.54,6760.29
02/01/18,6910.57,6970.77,6879.02,6901.50
01/31/18,6972.81,6983.61,6915.48,6949.99
01/30/18,6910.39,6958.79,6894.63,6930.73
01/29/18,7000.68,7020.65,6974.70,6988.32
01/26/18,6956.66,7022.97,6941.48,7022.97
01/25/18,6965.01,6967.60,6894.84,6916.30
01/24/18,6975.38,6992.91,6880.68,6919.35
01/23/18,6928.27,6969.40,6926.37,6963.46
