Date, Open, High, Low, Close
01/25/22,4078.81,4112.25,4039.52,4078.26
01/24/22,4213.83,4224.47,4035.28,4054.36
01/21/22,4278.18,4278.18,4188.93,4229.56
01/20/22,4271.25,4300.64,4248.01,4299.61
01/19/22,4249.40,4302.17,4234.62,4268.28
01/18/22,4293.58,4293.58,4234.29,4257.82
01/14/22,4307.48,4307.48,4256.61,4272.19
01/13/22,4319.26,4335.49,4294.99,4315.90
01/12/22,4306.25,4328.76,4289.00,4316.39
01/11/22,4251.80,4303.17,4251.80,4281.54
01/10/22,4312.13,4324.64,4231.06,4239.52
01/07/22,4331.07,4335.72,4279.71,4305.83
01/06/22,4372.45,4372.45,4304.54,4324.81
01/05/22,4368.78,4395.78,4367.03,4392.15
01/04/22,4346.45,4390.59,4342.25,4367.62
01/03/22,4303.94,4348.66,4303.94,4331.82
12/31/21,4302.79,4304.72,4296.08,4298.41
12/30/21,4286.63,4309.54,4285.29,4306.07
12/29/21,4311.13,4312.45,4271.37,4284.83
12/28/21,4290.54,4319.69,4287.11,4311.93
12/27/21,4249.90,4293.89,4240.49,4287.98
12/23/21,4221.90,4270.29,4221.90,4265.86
12/22/21,4180.89,4217.06,4167.89,4217.06
12/21/21,4120.48,4174.99,4120.48,4174.99
12/20/21,4140.33,4140.33,4046.69,4107.13
12/17/21,4195.94,4195.94,4130.36,4161.35
12/16/21,4198.25,4250.90,4198.25,4201.87
12/15/21,4147.16,4176.14,4147.16,4159.68
12/14/21,4198.90,4210.52,4143.50,4144.51
12/13/21,4206.45,4241.12,4176.97,4183.04
12/10/21,4198.18,4221.57,4178.66,4199.16
12/09/21,4242.66,4246.52,4201.85,4208.30
12/08/21,4273.32,4288.20,4233.09,4233.09
12/07/21,4157.72,4277.03,4157.72,4276.20
12/06/21,4095.39,4146.16,4078.64,4137.11
12/03/21,4118.98,4150.42,4059.02,4080.15
12/02/21,4157.70,4157.70,4086.82,4108.02
12/01/21,4080.85,4187.86,4080.85,4179.15
11/30/21,4089.51,4110.96,4027.43,4063.06
11/29/21,4117.79,4154.15,4097.98,4109.51
11/26/21,4213.93,4213.93,4086.66,4089.58
11/24/21,4284.60,4305.49,4240.78,4276.25
11/23/21,4320.41,4328.48,4267.23,4283.82
11/22/21,4361.95,4371.60,4336.17,4338.69
11/19/21,4385.66,4401.92,4333.86,4356.47
11/18/21,4400.73,4415.23,4377.73,4383.70
11/17/21,4399.25,4409.24,4399.25,4400.81
11/16/21,4393.80,4406.46,4389.52,4401.49
11/15/21,4364.52,4386.19,4364.52,4386.19
11/12/21,4357.90,4372.32,4352.43,4370.33
11/11/21,4347.26,4358.80,4334.93,4358.00
11/10/21,4349.80,4358.46,4330.29,4348.82
11/09/21,4346.62,4364.04,4337.66,4344.63
11/08/21,4359.74,4366.54,4352.45,4352.53
11/05/21,4330.14,4375.04,4330.14,4363.04
11/04/21,4314.51,4340.81,4314.51,4333.34
11/03/21,4292.59,4309.66,4291.10,4309.61
11/02/21,4276.72,4297.45,4273.10,4296.22
11/01/21,4256.93,4291.81,4256.93,4280.47
10/29/21,4228.73,4250.68,4187.81,4250.56
10/28/21,4220.74,4236.20,4213.17,4233.87
10/27/21,4220.74,4226.99,4205.42,4220.88
10/26/21,4187.55,4230.88,4187.55,4223.97
10/25/21,4194.84,4198.97,4185.14,4188.31
10/22/21,4158.44,4203.67,4158.44,4188.81
10/21/21,4163.62,4166.50,4140.06,4155.73
10/20/21,4164.50,4178.95,4143.83,4172.17
10/19/21,4159.22,4169.61,4151.44,4166.83
10/18/21,4177.73,4177.73,4131.41,4151.40
10/15/21,4160.04,4186.61,4159.07,4182.91
10/14/21,4088.14,4151.76,4088.14,4149.06
10/13/21,4052.48,4092.73,4040.31,4083.28
10/12/21,4058.54,4063.48,4019.55,4055.09
10/11/21,4071.15,4076.80,4043.78,4072.52
10/08/21,4097.12,4101.96,4073.29,4073.29
10/07/21,4037.48,4099.39,4037.48,4098.34
10/06/21,4049.64,4049.64,3965.87,4012.65
10/05/21,4002.61,4066.64,4001.42,4065.43
10/04/21,4026.70,4037.35,3993.87,3996.41
10/01/21,4037.16,4055.01,3981.81,4035.30
09/30/21,4089.16,4116.35,4048.08,4048.08
09/29/21,4070.45,4108.22,4070.45,4080.22
09/28/21,4160.47,4160.47,4056.17,4058.82
09/27/21,4164.63,4196.07,4159.60,4165.48
09/24/21,4188.43,4188.43,4149.94,4158.51
09/23/21,4158.21,4206.11,4158.21,4194.92
09/22/21,4104.43,4150.19,4104.43,4150.19
09/21/21,4049.69,4106.76,4049.69,4097.51
09/20/21,4102.19,4102.19,4011.49,4043.63
09/17/21,4180.28,4213.73,4119.27,4130.84
09/16/21,4151.63,4190.17,4151.63,4169.87
09/15/21,4188.92,4196.60,4145.94,4145.94
09/14/21,4188.35,4202.44,4163.95,4191.67
09/13/21,4174.67,4210.62,4174.67,4189.53
09/10/21,4184.05,4205.22,4161.09,4170.35
09/09/21,4171.46,4194.59,4134.80,4177.11
09/08/21,4219.82,4219.82,4160.37,4177.15
09/07/21,4244.40,4245.76,4219.86,4225.01
09/03/21,4234.26,4234.26,4182.96,4201.98
09/02/21,4225.03,4239.02,4219.42,4232.10
09/01/21,4207.00,4251.39,4207.00,4227.27
08/31/21,4201.77,4222.62,4175.32,4196.41
08/30/21,4191.99,4202.87,4191.79,4198.80
08/27/21,4167.39,4192.09,4160.47,4190.98
08/26/21,4172.32,4176.28,4141.33,4169.87
08/25/21,4178.17,4188.23,4178.17,4181.12
08/24/21,4182.68,4197.67,4163.69,4178.08
08/23/21,4160.76,4184.03,4157.49,4176.42
08/20/21,4125.30,4150.66,4105.99,4147.50
08/19/21,4183.74,4183.74,4082.07,4124.71
08/18/21,4197.32,4199.50,4179.58,4189.42
08/17/21,4197.85,4202.02,4172.67,4196.40
08/16/21,4219.79,4219.79,4188.97,4202.44
08/13/21,4225.73,4242.26,4223.49,4229.70
08/12/21,4205.74,4232.22,4204.12,4226.33
08/11/21,4189.63,4219.06,4184.87,4206.33
08/10/21,4178.59,4197.12,4178.59,4187.82
08/09/21,4175.57,4186.05,4170.95,4177.15
08/06/21,4159.04,4183.92,4155.16,4174.54
08/05/21,4141.30,4166.14,4141.30,4161.08
08/04/21,4124.33,4150.09,4124.33,4144.90
08/03/21,4114.52,4129.21,4102.13,4117.95
08/02/21,4095.50,4135.68,4095.50,4116.62
07/30/21,4113.11,4114.28,4078.33,4089.30
07/29/21,4104.98,4128.81,4104.98,4116.77
07/28/21,4067.84,4103.45,4065.25,4103.03
07/27/21,4099.80,4099.80,4056.23,4064.83
07/26/21,4103.50,4106.40,4072.86,4102.59
07/23/21,4066.70,4111.43,4066.70,4109.10
07/22/21,4037.94,4078.58,4037.94,4059.05
07/21/21,3973.90,4029.09,3973.90,4026.68
07/20/21,3937.40,3979.28,3920.93,3956.34
07/19/21,4018.91,4018.91,3904.78,3928.53
07/16/21,4060.22,4072.58,4014.58,4035.77
07/15/21,4096.00,4096.00,4046.04,4056.39
07/14/21,4088.10,4104.83,4077.14,4099.50
07/13/21,4094.26,4100.81,4084.78,4094.56
07/12/21,4068.64,4098.76,4046.11,4093.38
07/09/21,3996.72,4068.14,3996.72,4068.09
07/08/21,4070.74,4070.74,3961.98,3991.66
07/07/21,4055.64,4083.11,4055.64,4078.53
07/06/21,4087.50,4087.50,4038.77,4052.67
07/02/21,4082.70,4099.99,4076.23,4084.31
07/01/21,4068.20,4113.58,4049.60,4078.89
06/30/21,4104.75,4111.98,4048.05,4064.30
06/29/21,4092.30,4124.33,4090.29,4107.51
06/28/21,4119.87,4125.73,4089.00,4089.91
06/25/21,4123.94,4127.45,4105.76,4120.66
06/24/21,4083.05,4126.41,4083.05,4122.43
06/23/21,4126.10,4133.98,4075.94,4075.94
06/22/21,4112.34,4128.40,4093.47,4123.13
06/21/21,4079.42,4114.19,4049.60,4112.33
06/18/21,4155.78,4165.59,4078.76,4083.37
06/17/21,4144.91,4164.58,4131.42,4158.14
06/16/21,4145.50,4156.81,4138.75,4151.76
06/15/21,4144.80,4158.36,4143.52,4143.52
06/14/21,4134.79,4155.24,4127.94,4132.67
06/11/21,4098.04,4128.99,4097.99,4126.70
06/10/21,4099.07,4109.20,4080.15,4096.07
06/09/21,4095.14,4102.06,4078.16,4096.85
06/08/21,4098.63,4115.62,4092.76,4096.01
06/07/21,4089.27,4107.03,4069.52,4097.65
06/04/21,4079.29,4091.95,4070.35,4089.38
06/03/21,4088.95,4088.95,4051.81,4079.24
06/02/21,4072.10,4088.52,4064.07,4088.50
06/01/21,4044.07,4101.26,4044.07,4071.75
05/28/21,4042.37,4075.87,4042.37,4070.56
05/27/21,4028.75,4056.79,4019.85,4039.21
05/26/21,4039.57,4054.14,4022.05,4031.67
05/25/21,4042.49,4056.95,4036.04,4036.04
05/24/21,4021.58,4035.76,4021.58,4035.58
05/21/21,4001.53,4032.97,3999.11,4025.78
05/20/21,3948.63,3999.91,3936.79,3999.91
05/19/21,3995.70,3995.70,3892.72,3936.74
05/18/21,4014.68,4043.21,3996.75,4005.34
05/17/21,4018.16,4032.11,3993.88,4006.84
05/14/21,3970.76,4017.44,3961.10,4017.44
05/13/21,3931.19,3963.61,3857.76,3952.45
05/12/21,3947.65,3964.80,3925.85,3947.43
05/11/21,4020.49,4020.49,3917.64,3946.06
05/10/21,4031.99,4035.66,4014.67,4023.35
05/07/21,3999.93,4034.25,3999.93,4034.25
05/06/21,3997.70,4022.74,3974.82,3999.44
05/05/21,3927.29,4003.09,3927.29,4002.79
05/04/21,4001.13,4018.14,3919.46,3924.80
05/03/21,3979.50,4009.73,3965.50,4000.25
04/30/21,3993.19,4004.84,3974.72,3974.74
04/29/21,4021.44,4033.87,3985.25,3996.90
04/28/21,4011.02,4026.74,4006.34,4015.03
04/27/21,4017.92,4019.21,4001.24,4011.91
04/26/21,4013.07,4026.33,4004.53,4020.83
04/23/21,4011.10,4016.82,3981.87,4013.34
04/22/21,3979.58,4017.19,3979.58,4014.80
04/21/21,3943.19,3985.31,3943.19,3976.41
04/20/21,4014.01,4018.66,3935.83,3940.46
04/19/21,4033.59,4040.88,4017.70,4019.91
04/16/21,3992.56,4037.61,3991.20,4032.99
04/15/21,3978.39,3997.69,3978.39,3993.43
04/14/21,3973.33,3982.08,3968.68,3976.28
04/13/21,3964.91,3980.57,3953.26,3966.99
04/12/21,3978.54,3980.52,3961.90,3961.90
04/09/21,3978.84,3987.73,3970.41,3978.84
04/08/21,3961.00,3977.92,3961.00,3977.83
04/07/21,3965.86,3971.89,3952.12,3956.77
04/06/21,3950.18,3988.10,3950.18,3970.42
04/01/21,3922.36,3948.99,3922.36,3945.96
03/31/21,3923.92,3925.97,3910.90,3919.21
03/30/21,3885.11,3929.49,3885.11,3926.20
03/29/21,3871.82,3890.20,3867.25,3882.87
03/26/21,3841.46,3871.88,3841.46,3866.68
03/25/21,3822.59,3832.57,3784.09,3832.57
03/24/21,3820.78,3833.66,3803.84,3832.55
03/23/21,3827.54,3842.37,3804.90,3827.02
03/22/21,3828.66,3841.49,3811.80,3833.84
03/19/21,3851.61,3861.65,3819.38,3837.02
03/18/21,3856.76,3874.91,3852.25,3867.54
03/17/21,3846.58,3853.66,3838.43,3849.74
03/16/21,3842.33,3856.78,3838.22,3850.96
03/15/21,3840.85,3857.07,3818.20,3829.84
03/12/21,3840.73,3840.73,3818.25,3833.36
03/11/21,3827.18,3846.51,3827.18,3845.64
03/10/21,3780.26,3822.66,3780.00,3819.92
03/09/21,3759.26,3795.63,3754.62,3786.05
03/08/21,3679.35,3767.45,3679.35,3763.24
03/05/21,3689.41,3714.26,3656.21,3669.54
03/04/21,3702.37,3716.31,3680.83,3704.85
03/03/21,3711.39,3742.50,3687.45,3712.78
03/02/21,3702.80,3728.47,3689.82,3707.72
03/01/21,3658.12,3711.52,3658.12,3706.62
02/26/21,3665.89,3676.59,3622.24,3636.44
02/25/21,3716.67,3728.65,3685.28,3685.28
02/24/21,3684.67,3712.66,3681.66,3705.99
02/23/21,3698.24,3708.11,3643.33,3689.10
02/22/21,3706.07,3707.42,3660.90,3699.85
02/19/21,3683.38,3718.99,3681.45,3713.46
02/18/21,3700.99,3711.38,3672.80,3681.04
02/17/21,3720.26,3726.35,3696.12,3699.85
02/16/21,3735.53,3740.56,3718.66,3726.40
02/12/21,3669.04,3696.19,3649.11,3695.61
02/11/21,3654.34,3673.39,3648.41,3671.68
02/10/21,3672.12,3677.16,3628.47,3648.37
02/09/21,3669.54,3670.80,3649.50,3661.13
02/08/21,3665.77,3681.82,3661.88,3665.51
02/05/21,3642.69,3668.40,3642.28,3655.77
02/04/21,3604.62,3644.64,3604.62,3642.12
02/03/21,3599.76,3632.67,3599.36,3609.75
02/02/21,3545.09,3596.20,3545.09,3590.46
02/01/21,3492.86,3543.18,3492.86,3530.85
01/29/21,3538.63,3538.63,3481.44,3481.44
01/28/21,3519.11,3567.06,3473.76,3557.04
01/27/21,3593.19,3593.19,3502.74,3536.38
01/26/21,3551.21,3607.42,3551.21,3592.83
01/25/21,3614.72,3621.49,3540.25,3553.14
01/22/21,3611.43,3611.43,3570.68,3602.41
01/21/21,3637.86,3649.73,3616.50,3618.35
01/20/21,3603.80,3630.44,3603.57,3624.04
01/19/21,3618.03,3623.26,3591.73,3595.42
01/15/21,3633.41,3633.46,3573.60,3599.55
01/14/21,3619.30,3647.32,3619.30,3641.37
01/13/21,3615.02,3624.19,3599.49,3616.51
01/12/21,3622.37,3633.68,3600.06,3612.13
01/11/21,3636.67,3641.74,3595.11,3620.62
01/08/21,3632.14,3657.83,3630.71,3645.05
01/07/21,3621.16,3635.64,3604.13,3622.42
01/06/21,3559.81,3620.57,3547.45,3611.08
01/05/21,3554.24,3574.98,3524.63,3547.85
01/04/21,3565.68,3609.91,3548.31,3564.39
12/31/20,3565.71,3571.61,3552.64,3552.64
12/30/20,3580.91,3591.25,3569.62,3571.59
12/29/20,3580.45,3603.17,3576.76,3581.37
12/28/20,3554.13,3583.21,3554.13,3575.41
12/24/20,3542.85,3546.02,3539.79,3543.28
12/23/20,3502.43,3544.55,3502.43,3539.26
12/22/20,3455.94,3503.03,3455.94,3497.49
12/21/20,3516.66,3516.66,3401.14,3448.68
12/18/20,3556.15,3586.44,3544.77,3545.74
12/17/20,3550.37,3573.45,3550.37,3560.87
12/16/20,3524.12,3560.71,3523.93,3543.00
12/15/20,3503.38,3528.83,3497.47,3521.50
12/14/20,3497.84,3531.95,3497.84,3503.96
12/11/20,3515.83,3515.83,3461.47,3485.84
12/10/20,3529.04,3541.24,3498.96,3522.31
12/09/20,3532.04,3557.39,3527.42,3529.02
12/08/20,3522.99,3531.69,3503.28,3525.87
12/07/20,3536.05,3536.05,3499.14,3530.08
12/04/20,3516.18,3540.69,3516.18,3539.27
12/03/20,3520.53,3523.60,3502.65,3517.10
12/02/20,3515.64,3523.30,3502.10,3521.32
12/01/20,3499.28,3532.91,3499.28,3525.24
11/30/20,3518.91,3538.52,3492.54,3492.54
11/27/20,3509.79,3536.46,3507.97,3527.79
11/25/20,3513.77,3520.74,3494.07,3511.90
11/24/20,3476.61,3510.62,3476.61,3507.98
11/23/20,3480.59,3506.24,3463.04,3463.04
11/20/20,3447.96,3484.29,3442.81,3467.60
11/19/20,3466.67,3466.67,3440.22,3451.97
11/18/20,3463.97,3489.31,3451.89,3482.17
11/17/20,3461.54,3471.90,3442.70,3468.48
11/16/20,3447.86,3497.10,3440.05,3466.21
11/13/20,3423.63,3457.59,3416.18,3432.07
11/12/20,3453.36,3457.71,3421.96,3428.20
11/11/20,3444.57,3473.82,3433.26,3467.30
11/10/20,3405.49,3460.08,3396.40,3442.62
11/09/20,3217.40,3442.12,3217.40,3407.91
11/06/20,3210.37,3224.49,3168.97,3204.05
11/05/20,3167.78,3222.51,3167.78,3215.56
11/04/20,3083.79,3164.56,3043.19,3161.07
11/03/20,3030.89,3101.04,3030.89,3098.72
11/02/20,2969.37,3029.85,2953.92,3019.54
10/30/20,2950.28,2972.45,2928.56,2958.21
10/29/20,2961.49,2985.50,2920.87,2960.03
10/28/20,3058.86,3058.86,2932.95,2963.54
10/27/20,3109.08,3112.32,3065.65,3070.60
10/26/20,3181.95,3181.95,3103.79,3105.25
10/23/20,3167.96,3217.96,3162.37,3198.86
10/22/20,3180.96,3185.03,3135.48,3171.41
10/21/20,3232.63,3238.07,3176.95,3180.70
10/20/20,3239.75,3250.97,3223.79,3227.87
10/19/20,3250.13,3282.55,3226.44,3242.51
10/16/20,3197.29,3258.93,3197.29,3245.47
10/15/20,3269.87,3269.87,3174.64,3192.69
10/14/20,3279.20,3287.84,3264.61,3273.28
10/13/20,3298.63,3298.63,3264.74,3279.19
10/12/20,3276.50,3305.77,3272.50,3298.12
10/09/20,3256.86,3276.36,3254.13,3273.12
10/08/20,3239.95,3270.27,3234.48,3255.76
10/07/20,3229.93,3245.62,3219.33,3233.43
10/06/20,3223.64,3251.11,3201.98,3233.30
10/05/20,3200.49,3224.35,3199.63,3220.22
10/02/20,3180.83,3190.93,3147.28,3190.93
10/01/20,3207.17,3224.40,3178.11,3194.09
09/30/20,3208.91,3225.94,3181.03,3193.61
09/29/20,3222.32,3224.83,3197.10,3214.30
09/28/20,3144.52,3227.43,3144.52,3223.19
09/25/20,3159.28,3160.56,3097.67,3137.06
09/24/20,3166.02,3181.13,3143.61,3159.64
09/23/20,3170.55,3223.72,3170.55,3180.11
09/22/20,3165.72,3195.18,3164.13,3164.13
09/21/20,3277.42,3277.42,3150.61,3160.95
09/18/20,3315.30,3326.79,3283.69,3283.69
09/17/20,3332.86,3332.86,3285.27,3316.57
09/16/20,3332.12,3348.77,3312.19,3338.84
09/15/20,3318.40,3344.51,3307.36,3332.26
09/14/20,3319.94,3346.40,3309.06,3316.79
09/11/20,3312.78,3329.09,3292.42,3315.81
09/10/20,3326.28,3337.72,3300.08,3312.77
09/09/20,3266.87,3332.99,3266.87,3324.83
09/08/20,3314.85,3320.38,3241.61,3267.37
09/07/20,3264.43,3320.55,3264.43,3314.07
09/03/20,3344.21,3396.02,3285.55,3304.22
09/02/20,3284.30,3358.11,3284.30,3337.77
09/01/20,3279.11,3311.40,3245.03,3277.58
08/31/20,3320.68,3346.11,3266.55,3272.51
08/28/20,3333.19,3339.74,3296.26,3315.54
08/27/20,3357.02,3359.14,3326.65,3331.04
08/26/20,3328.42,3357.88,3315.40,3356.76
08/25/20,3335.01,3373.47,3329.71,3329.71
08/24/20,3269.51,3338.47,3269.51,3331.74
08/21/20,3277.61,3292.57,3221.42,3259.75
08/20/20,3306.69,3306.69,3257.60,3273.98
08/19/20,3287.08,3317.84,3275.51,3317.62
08/18/20,3301.36,3333.64,3276.02,3289.64
08/17/20,3305.65,3319.10,3285.99,3305.85
08/14/20,3339.33,3339.33,3275.91,3305.05
08/13/20,3358.09,3368.07,3336.57,3342.85
08/12/20,3327.88,3377.44,3321.46,3363.18
08/11/20,3269.91,3349.76,3269.91,3332.12
08/10/20,3259.27,3276.61,3239.25,3259.71
08/07/20,3240.52,3256.92,3220.05,3252.65
08/06/20,3264.08,3286.10,3223.75,3240.39
08/05/20,3258.32,3293.17,3258.32,3268.38
08/04/20,3253.84,3278.56,3230.52,3254.29
08/03/20,3177.76,3263.65,3173.98,3248.28
07/31/20,3211.21,3245.97,3174.32,3174.32
07/30/20,3300.61,3300.61,3174.38,3208.20
07/29/20,3304.22,3314.96,3293.62,3300.16
07/28/20,3302.68,3316.82,3280.67,3303.56
07/27/20,3308.17,3317.18,3292.48,3302.84
07/24/20,3349.54,3349.54,3294.89,3310.89
07/23/20,3379.57,3400.92,3362.34,3371.74
07/22/20,3399.88,3402.19,3361.53,3370.76
07/21/20,3404.16,3451.16,3401.42,3405.35
07/20/20,3361.25,3393.43,3332.64,3388.34
07/17/20,3370.51,3375.22,3353.98,3365.60
07/16/20,3371.05,3376.58,3340.96,3365.35
07/15/20,3331.84,3399.71,3331.84,3378.21
07/14/20,3330.08,3330.08,3277.40,3321.39
07/13/20,3311.82,3353.26,3307.56,3350.00
07/10/20,3255.40,3299.54,3241.29,3296.22
07/09/20,3291.70,3315.54,3253.58,3261.17
07/08/20,3310.83,3324.85,3278.10,3286.09
07/07/20,3338.72,3338.72,3299.99,3321.56
07/06/20,3314.40,3375.70,3314.40,3350.03
07/02/20,3239.48,3335.40,3239.48,3320.09
07/01/20,3239.86,3250.56,3181.12,3228.45
06/30/20,3235.87,3249.43,3209.96,3234.07
06/29/20,3196.21,3252.33,3183.11,3232.02
06/26/20,3233.14,3272.97,3199.81,3204.17
06/25/20,3196.25,3235.36,3149.67,3218.91
06/24/20,3289.00,3289.00,3196.12,3196.12
06/23/20,3253.33,3317.87,3253.33,3298.83
06/22/20,3259.43,3279.42,3219.15,3241.69
06/19/20,3257.00,3300.66,3257.00,3269.10
06/18/20,3260.67,3288.18,3225.10,3249.90
06/17/20,3240.09,3282.92,3238.56,3267.26
06/16/20,3156.03,3277.87,3156.03,3242.65
06/15/20,3131.43,3153.37,3054.11,3136.40
06/12/20,3135.22,3213.76,3110.30,3153.74
06/11/20,3263.61,3263.61,3144.57,3144.57
06/10/20,3327.31,3355.76,3289.25,3293.71
06/09/20,3368.55,3377.20,3294.74,3320.71
06/08/20,3378.94,3394.90,3341.24,3366.29
06/05/20,3281.92,3386.96,3281.92,3384.29
06/04/20,3261.09,3293.26,3232.79,3261.67
06/03/20,3169.73,3275.68,3169.73,3269.59
06/02/20,3096.15,3168.48,3096.15,3159.02
06/01/20,3063.00,3086.41,3058.66,3077.92
05/29/20,3081.78,3096.24,3049.33,3050.20
05/28/20,3058.75,3102.96,3053.76,3094.47
05/27/20,3004.09,3067.35,3002.66,3051.08
05/26/20,2983.65,3009.43,2978.53,2999.22
05/25/20,2919.10,2971.35,2912.96,2971.35
05/22/20,2889.38,2922.20,2854.07,2905.47
05/21/20,2927.65,2936.82,2897.78,2904.98
05/20/20,2895.51,2946.47,2874.95,2942.39
05/19/20,2931.17,2944.96,2876.66,2902.58
05/18/20,2800.07,2923.32,2800.07,2911.88
05/15/20,2777.43,2801.85,2755.15,2770.70
05/14/20,2796.48,2796.48,2708.07,2760.23
05/13/20,2872.01,2872.01,2805.27,2810.55
05/12/20,2878.61,2896.40,2871.25,2884.20
05/11/20,2915.72,2927.26,2861.71,2883.75
05/08/20,2892.95,2912.02,2887.49,2908.11
05/07/20,2842.82,2883.02,2842.82,2880.60
05/06/20,2876.45,2878.70,2839.77,2843.76
05/05/20,2830.33,2878.51,2827.37,2875.91
05/04/20,2898.89,2898.89,2801.07,2816.48
04/30/20,3003.21,3023.83,2917.31,2927.93
